10,-4.5,10,-0.5,-0.7,0.35,6.60727790731816,1,2.84083692801271,26.5985747,1.63559924453217,-0.149710995727099,2,-4.42566171488138,526
10,-4.5,10,-0.5,-0.8,0.35,6.38262297293124,1,2.61389705239743,43.7782967,1.65293714311969,-0.0998566417098957,2,-3.58691462765152,765
10,-4.5,10,-0.5,-0.9,0.35,6.35981788874172,1,2.37805579816812,61.5512391,1.65905521595136,-0.118646240332919,2,-2.96430346127291,885
10,-4.5,10,-0.5,-1,0.35,6.34651417874534,1,2.17392601814505,79.0737432,1.64057992987214,-0.120683045883461,0,-2.50316092662519,1000
10,-4.5,10,-0.5,-1.1,0.35,6.3358012054073,1,2.0025293850445,91.1591888,1.65537003541495,-0.0949378434986269,0,-2.15731888886345,1000
10,-4.5,10,-0.5,-1.2,0.35,6.47018056188775,0,1.62466772946845,8.4021196,1.57104252141786,-0.100084831705876,2,-1.67401912033282,71
10,-4.5,10,-1.5,-0.6,0.35,6.8029577458937,1,2.19055447843188,24.2361154,1.63712617763339,-0.178377875866046,2,-4.48618805521906,578
10,-4.5,10,-1.5,-0.7,0.35,6.6247010272398,1,1.96516526239338,29.650735,1.65363480218827,-0.115487013668084,2,-3.49963084362047,608
10,-4.5,10,-1.5,-0.8,0.35,5.48068178953463,1,0.747032056122635,19.2034744,1.19198091341235,-0.280960728727628,2,-2.55968396584818,326
10,-4.5,10,-1.5,-0.9,0.35,5.37136361479425,1,0.769525650149279,24.0080167,1.20533463392269,-0.275264046977294,2,-2.23137358040972,352
10,-4.5,10,-1.5,-1,0.35,5.26332644129971,1,0.78920587288795,42.9037744,1.22220250599013,-0.264607544650009,2,-1.97419266975848,551
10,-4.5,10,-1.5,-1.1,0.35,5.25937499596902,1,0.805547165600869,69.1275133,1.24006321957738,-0.250207638549849,2,-1.76814074016732,701
10,-4.5,10,-1.5,-1.2,0.35,5.15297202282276,1,0.818757419088796,52.3385002,1.26227769590993,-0.233477631171467,2,-1.59969337009896,528
10,-4.5,10,-2.5,-0.6,0.35,6.95016231008762,1,1.73874055805938,9.3517133,1.30208207956442,-0.240719710020976,2,-4.10201396828699,227
10,-4.5,10,-2.5,-0.7,0.35,6.83437499463735,1,1.70684155061374,17.3588819,1.28946938805969,-0.260419335496691,2,-3.41336278130955,348
10,-4.5,10,-2.5,-0.8,0.35,6.8249999690469,1,1.7597404159655,23.6615829,1.28508508496609,-0.23908706513972,2,-2.91090856671859,418
10,-4.5,10,-2.5,-0.9,0.35,6.71420453842478,1,1.79373218886443,36.2459874,1.29008996887421,-0.211950017290056,2,-2.53444886033964,530
10,-4.5,10,-2.5,-1,0.35,6.60495863836023,1,1.81298401061714,31.8186919,1.30192091617292,-0.190184801604746,2,-2.24235988704285,412
10,-4.5,10,-2.5,-1.1,0.35,6.59999999121334,1,1.82306754273061,42.4280561,1.3139382839192,-0.211919338520787,2,-2.00922687344913,476
10,-4.5,10,-2.5,-1.2,0.35,6.49274470887673,1,1.82616457799703,54.4230938,1.327597480921,-0.212877435890805,2,-1.81864584642824,551
10,-4.5,10,-3.5,-0.6,0.35,6.74269479412275,1,2.71096073536186,16.3234505,1.37148296008177,-0.204394332935974,2,-4.51252374287264,383
10,-4.5,10,-3.5,-0.7,0.35,6.31661931573989,1,2.83877489464012,23.435573,1.48401405580317,-0.2690925689089,2,-3.75602808292557,485
10,-4.5,10,-3.5,-0.8,0.35,6.10113635003342,1,2.85498634370924,18.6116703,1.53075964443184,-0.254353640545085,2,-3.2100275400218,306
10,-4.5,10,-3.5,-0.9,0.35,5.99113636064146,1,2.85269943524972,31.2680413,1.54461391542435,-0.229594109787784,2,-2.79568925095143,438
10,-4.5,10,-3.5,-1,0.35,5.88254130599232,1,2.8566375433069,38.8711112,1.54641997547971,-0.211954405738314,2,-2.47080508819025,478
10,-4.5,10,-3.5,-1.1,0.35,5.77499999640174,1,2.88154338708388,40.4758609,1.54676974081933,-0.202783420920306,2,-2.21121502576174,449
10,-4.5,10,-3.5,-1.2,0.35,5.87438811107704,1,2.89838194525961,63.9079495,1.55373282750144,-0.193812118703794,2,-1.99987249273127,623
